"user.self","sys.self","elapsed","user.child","sys.child"
0.02800000000002,0,0.0279999999984284,0,0
0.08299999999997,0.00300000000000011,0.0889999999999418,0,0
0.0819999999999936,0,0.0889999999999418,0,0
0.0690000000000168,0.00800000000000267,0.0760000000009313,0,0
0.0779999999999745,0,0.0789999999979045,0,0
0.0849999999999795,0,0.0860000000029686,0,0
0.0750000000000455,0.0069999999999979,0.0989999999947031,0,0
0.0680000000000405,0,0.0690000000031432,0,0
0.0720000000000027,0,0.0720000000001164,0,0
0.0889999999999986,0,0.0910000000003492,0,0
0.0749999999999886,0,0.0789999999979045,0,0
0.0819999999999936,0,0.0840000000025611,0,0
0.0730000000000359,0,0.0729999999966822,0,0
0.0840000000000032,0.00200000000000244,0.0889999999999418,0,0
0.0709999999999695,0,0.0749999999970896,0,0
0.0720000000000027,0.00300000000000011,0.0769999999974971,0,0
0.0740000000000123,0,0.0750000000043656,0,0
0.0639999999999645,0.00300000000000011,0.0690000000031432,0,0
0.0660000000000309,0,0.0690000000031432,0,0
0.0799999999999841,0,0.091999999996915,0,0
0.0960000000000036,0,0.0999999999985448,0,0
0.0649999999999977,0,0.0659999999988941,0,0
0.0609999999999786,0,0.0630000000019209,0,0
0.0949999999999704,0,0.0989999999947031,0,0
0.0760000000000218,0,0.0760000000009313,0,0
0.0680000000000405,0.00200000000000244,0.0720000000001164,0,0
0.0760000000000218,0.00399999999999778,0.0800000000017462,0,0
0.0830000000000268,0.00400000000000134,0.092000000004191,0,0
0.0840000000000032,0,0.0860000000029686,0,0
0.0720000000000027,0,0.0740000000005239,0,0
0.0749999999999886,0.0069999999999979,0.0869999999995343,0,0
0.0800000000000409,0,0.0820000000021537,0,0
0.0740000000000123,0,0.0749999999970896,0,0
0.0799999999999841,0.00300000000000011,0.0849999999991269,0,0
0.0809999999999604,0,0.080999999998312,0,0
0.0639999999999645,0,0.0650000000023283,0,0
0.0790000000000077,0,0.0830000000059954,0,0
0.0729999999999791,0.00300000000000011,0.0780000000013388,0,0
0.0739999999999554,0,0.0760000000009313,0,0
0.0769999999999982,0,0.080999999998312,0,0
0.0799999999999841,0,0.080999999998312,0,0
0.0790000000000077,0,0.0790000000051805,0,0
0.0860000000000127,0,0.0860000000029686,0,0
0.0799999999999841,0,0.0800000000017462,0,0
0.0669999999999504,0.00200000000000244,0.069999999999709,0,0
0.0780000000000314,0,0.0800000000017462,0,0
0.0310000000000059,0,0.0299999999988358,0,0
0.0670000000000073,0,0.0679999999993015,0,0
0.0769999999999982,0,0.080999999998312,0,0
0.0750000000000455,0.00300000000000011,0.0780000000013388,0,0
0.0790000000000077,0,0.0789999999979045,0,0
0.0739999999999554,0.00300000000000011,0.0780000000013388,0,0
0.0670000000000073,0,0.0689999999958673,0,0
0.0729999999999791,0,0.0729999999966822,0,0
0.0809999999999604,0,0.0810000000055879,0,0
0.0690000000000168,0,0.069999999999709,0,0
0.0780000000000314,0,0.0789999999979045,0,0
0.0860000000000127,0.00300000000000011,0.0879999999961001,0,0
0.0690000000000168,0.00400000000000134,0.0729999999966822,0,0
0.0649999999999977,0.00300000000000011,0.0689999999958673,0,0
0.0809999999999604,0,0.080999999998312,0,0
0.0729999999999791,0,0.0740000000005239,0,0
0.0749999999999886,0.00300000000000011,0.0840000000025611,0,0
0.0819999999999936,0.00399999999999778,0.0869999999995343,0,0
0.0889999999999986,0,0.0899999999965075,0,0
0.0810000000000173,0.00300000000000011,0.0869999999995343,0,0
0.089999999999975,0,0.0970000000015716,0,0
0.0339999999999918,0,0.0339999999996508,0,0
0.0710000000000264,0.00400000000000134,0.0759999999936554,0,0
0.0679999999999836,0.00799999999999912,0.0780000000013388,0,0
0.0779999999999745,0,0.0800000000017462,0,0
0.0740000000000123,0.00300000000000011,0.0780000000013388,0,0
0.0730000000000359,0,0.0740000000005239,0,0
0.0729999999999791,0.0069999999999979,0.0820000000021537,0,0
0.0640000000000214,0.00800000000000267,0.0730000000039581,0,0
0.0710000000000264,0.00399999999999778,0.0760000000009313,0,0
0.08299999999997,0.00400000000000134,0.0860000000029686,0,0
0.0819999999999936,0,0.0820000000021537,0,0
0.0810000000000173,0,0.0820000000021537,0,0
0.0919999999999845,0,0.0910000000003492,0,0
0.0830000000000268,0,0.0839999999952852,0,0
0.0800000000000409,0,0.0800000000017462,0,0
0.0879999999999654,0.0120000000000005,0.100999999995111,0,0
0.0880000000000223,0,0.0879999999961001,0,0
0.0860000000000127,0,0.0869999999995343,0,0
0.0799999999999841,0.00300000000000011,0.0840000000025611,0,0
0.0980000000000132,0.000999999999997669,0.0989999999947031,0,0
0.0970000000000368,0.00300000000000011,0.108000000000175,0,0
0.0989999999999895,0,0.0990000000019791,0,0
0.0960000000000036,0,0.0970000000015716,0,0
0.09699999999998,0,0.0970000000015716,0,0
0.137,0,0.144000000000233,0,0
0.117000000000019,0.00200000000000244,0.141999999999825,0,0
0.107000000000028,0,0.127000000000407,0,0
0.116999999999962,0,0.120000000002619,0,0
0.123999999999967,0.00399999999999778,0.129000000000815,0,0
0.128000000000043,0,0.130999999993946,0,0
0.144000000000005,0,0.144000000000233,0,0
0.226999999999975,0,0.230999999999767,0,0
0.342999999999961,0,0.348999999994703,0,0
